,s,t,m,k,a
2022-12-07 17:00:00,-93.98173342,-154.6147442,-44.23552887,-29.42048364,-7.302719206
2022-12-07 18:00:00,-92.64449829,-143.5147627,-41.42751281,-27.12449783,-6.41074142
2022-12-07 19:00:00,-90.6268976,-136.2274922,-39.44129883,-25.68851464,-5.96786523
2022-12-07 20:00:00,-82.30365907,-130.076065,-37.62872338,-24.54432664,-5.729964949
2022-12-07 21:00:00,-62.22618578,-128.1728861,-37.18762354,-24.13048358,-5.536671806
2022-12-07 22:00:00,-49.5732094,-127.2322969,-37.09267953,-23.86442586,-5.31808609
2022-12-07 23:00:00,-44.47982571,-124.8928448,-36.39999606,-23.43095024,-5.230952208
2022-12-08 00:00:00,-41.41547868,-125.2150022,-36.61023015,-23.43321898,-5.128103906
2022-12-08 01:00:00,-40.82524733,-123.0423457,-35.89274678,-23.06774183,-5.121368445
2022-12-08 02:00:00,-40.4028792,-122.8248283,-35.86649589,-23.00836147,-5.075113528
2022-12-08 03:00:00,-40.7461379,-123.0544761,-35.97102866,-23.03264437,-5.047130038
2022-12-08 04:00:00,-42.25643227,-123.4865204,-36.06506053,-23.12964321,-5.097112942
2022-12-08 05:00:00,-49.1064391,-125.0779164,-36.49712154,-23.44407803,-5.195517257
2022-12-08 06:00:00,-64.94847396,-130.0261281,-37.9173255,-24.38337994,-5.424717189
2022-12-08 07:00:00,-75.99278888,-135.6889692,-39.55394417,-25.45268432,-5.675712238
2022-12-08 08:00:00,-83.6613871,-141.0478549,-41.02770985,-26.50209672,-5.988241794
2022-12-08 09:00:00,-85.51083344,-140.3311277,-40.73501142,-26.40953686,-6.042031148
2022-12-08 10:00:00,-86.29093242,-140.0989338,-40.70433091,-26.34747914,-5.995313687
2022-12-08 11:00:00,-86.04560929,-141.1104508,-41.01078128,-26.53142628,-6.026035645
2022-12-08 12:00:00,-86.77810627,-141.0538366,-40.96073403,-26.53757851,-6.0572115
2022-12-08 13:00:00,-87.1265097,-136.7915494,-39.73114364,-25.7316113,-5.866039479
2022-12-08 14:00:00,-88.02378836,-131.9060355,-38.27674851,-24.83030423,-5.691929979
2022-12-08 15:00:00,-90.44140034,-132.6448446,-38.40166094,-25.01411772,-5.813287253
2022-12-08 16:00:00,-90.48464994,-134.1495704,-38.75180335,-25.34062178,-5.964720099
2022-12-08 17:00:00,-88.32838646,-133.2892432,-38.59906958,-25.13021294,-5.830678156
2022-12-08 18:00:00,-72.57074279,-133.0296808,-38.63144861,-25.02750262,-5.711778321
2022-12-08 19:00:00,-64.468022,-129.3030028,-37.51398161,-24.34401011,-5.587019308
2022-12-08 20:00:00,-61.08807702,-127.1859497,-36.89098047,-23.94982633,-5.5043361
2022-12-08 21:00:00,-53.32169548,-126.1520541,-36.64390016,-23.72873463,-5.40678455
2022-12-08 22:00:00,-46.61738382,-124.2011754,-36.07588042,-23.36245158,-5.324511375
2022-12-08 23:00:00,-43.29792359,-124.3345279,-36.19016481,-23.34976022,-5.254677812
2022-12-09 00:00:00,-41.45709142,-122.8360809,-35.78041586,-23.05515237,-5.164944439
2022-12-09 01:00:00,-40.6847995,-122.1729613,-35.55288256,-22.94787916,-5.171437876
2022-12-09 02:00:00,-40.35636925,-122.1195888,-35.59650898,-22.9082751,-5.110020609
2022-12-09 03:00:00,-40.52374461,-121.1082931,-35.26285331,-22.73800438,-5.106577718
2022-12-09 04:00:00,-41.11317541,-121.9249222,-35.52307421,-22.88010361,-5.118566508
2022-12-09 05:00:00,-43.24713801,-121.3997446,-35.29251318,-22.82032494,-5.174068351
2022-12-09 06:00:00,-45.76210021,-124.0037153,-36.05550169,-23.30682091,-5.279070069
2022-12-09 07:00:00,-48.3781814,-124.1635306,-36.01067873,-23.38250416,-5.377164793
2022-12-09 08:00:00,-53.18483114,-127.8111653,-37.15408051,-24.02668152,-5.449641266
2022-12-09 09:00:00,-62.97792715,-124.4331849,-36.30695876,-23.32424892,-5.170769539
2022-12-09 10:00:00,-70.12366097,-123.4543226,-36.07943893,-23.1117214,-5.07200194
2022-12-09 11:00:00,-76.71911873,-124.3855471,-36.35106057,-23.28631876,-5.110788475
2022-12-09 12:00:00,-82.40521202,-124.0191662,-36.17075466,-23.25434473,-5.168967399
2022-12-09 13:00:00,-83.15592152,-123.2085475,-35.82999062,-23.15452052,-5.239525211
2022-12-09 14:00:00,-84.30018596,-123.1619054,-35.73808509,-23.1849259,-5.315883357
2022-12-09 15:00:00,-86.43216401,-127.8563903,-36.92731454,-24.15513951,-5.69148224
2022-12-09 16:00:00,-86.73173128,-129.1427076,-37.14107866,-24.47702987,-5.906490541
2022-12-09 17:00:00,-84.64728538,-129.3169014,-37.27643546,-24.46741607,-5.829198338
2022-12-09 18:00:00,-70.74969418,-128.7547651,-37.16958987,-24.3334601,-5.748665169
2022-12-09 19:00:00,-63.1458125,-126.9483906,-36.68963448,-23.97131295,-5.626495707
2022-12-09 20:00:00,-59.7885483,-124.3064478,-35.89763101,-23.48666709,-5.537851583
2022-12-09 21:00:00,-50.71627266,-121.5005862,-35.14145592,-22.92946744,-5.358739477
2022-12-09 22:00:00,-43.91695743,-120.6716299,-34.96930143,-22.73922591,-5.254575197
2022-12-09 23:00:00,-41.28114573,-120.5233959,-34.9725192,-22.68820571,-5.201946109
2022-12-10 00:00:00,-40.26993849,-121.9008941,-35.53222401,-22.86751935,-5.101407343
2022-12-10 01:00:00,-40.07389105,-122.1809829,-35.61708615,-22.91845123,-5.109908156
2022-12-10 02:00:00,-39.69927605,-124.2380076,-36.33310258,-23.24611791,-5.079566624
2022-12-10 03:00:00,-40.66786256,-126.4881629,-37.04616945,-23.63963625,-5.116551524
2022-12-10 04:00:00,-43.33167156,-132.2456586,-38.85687714,-24.65344763,-5.225009062
2022-12-10 05:00:00,-51.61782022,-143.3091298,-42.11363049,-26.71289467,-5.656079426
2022-12-10 06:00:00,-73.03455581,-189.4248261,-56.58569254,-34.84876243,-6.555916161
2022-12-10 07:00:00,-83.82179055,-293.3031843,-89.38638503,-53.07453559,-8.381343079
2022-12-10 08:00:00,-88.41744938,-341.6668552,-103.7595023,-62.00920057,-10.12944941
2022-12-10 09:00:00,-90.07403286,-342.5577934,-103.3584127,-62.50672478,-10.82751844
2022-12-10 10:00:00,-89.45238678,-343.4059506,-103.705142,-62.61607919,-10.76350817
2022-12-10 11:00:00,-89.1073694,-332.8780268,-100.243849,-60.83741775,-10.71549325
2022-12-10 12:00:00,-89.34043504,-340.8605939,-102.9975515,-62.12142219,-10.62264642
2022-12-10 13:00:00,-89.63813534,-335.0218932,-101.2338272,-61.0570508,-10.4401372
2022-12-10 14:00:00,-90.29496645,-326.4102837,-98.31284597,-59.64700493,-10.49058194
2022-12-10 15:00:00,-92.20686104,-274.3636952,-81.02064496,-50.94424257,-10.43392009
2022-12-10 16:00:00,-92.78849651,-201.9997939,-57.91720392,-38.37466267,-9.416060712
2022-12-10 17:00:00,-92.02255257,-168.4995216,-48.38202636,-31.97549404,-7.784480859
2022-12-10 18:00:00,-90.59283656,-158.6237658,-45.98408583,-29.88254569,-6.890502773
2022-12-10 19:00:00,-88.84995496,-148.9892766,-43.39222827,-27.96697807,-6.270863938
2022-12-10 20:00:00,-81.54796011,-141.9686268,-41.45883317,-26.593459,-5.864042415
2022-12-10 21:00:00,-61.62844238,-137.935812,-40.38044198,-25.788383,-5.598162009
2022-12-10 22:00:00,-49.7850118,-134.6451189,-39.48039511,-25.14150874,-5.401311185
2022-12-10 23:00:00,-44.9426165,-129.2575962,-37.74241434,-24.21465824,-5.343451074
2022-12-11 00:00:00,-41.82019236,-125.6258926,-36.65786783,-23.54636361,-5.217429694
2022-12-11 01:00:00,-41.36339279,-124.7474089,-36.40093155,-23.38200384,-5.181538071
2022-12-11 02:00:00,-41.04444525,-125.868947,-36.7933727,-23.55962932,-5.16294297
2022-12-11 03:00:00,-42.21961529,-128.0102217,-37.42720201,-23.95647288,-5.242871872
2022-12-11 04:00:00,-45.21211877,-132.6362612,-38.87531911,-24.77442753,-5.336767972
2022-12-11 05:00:00,-54.20453171,-146.001449,-42.94306536,-27.19561698,-5.724084298
2022-12-11 06:00:00,-73.73801315,-197.5340532,-59.1631973,-36.26308575,-6.681487101
2022-12-11 07:00:00,-85.03776214,-303.7505805,-92.74329911,-54.87854394,-8.506894384
2022-12-11 08:00:00,-89.03938992,-346.6508882,-105.2249447,-62.93782373,-10.3253514
2022-12-11 09:00:00,-90.45096521,-340.7530686,-102.7301067,-62.21930283,-10.85424947
2022-12-11 10:00:00,-89.42220384,-342.2463507,-103.3343534,-62.4149402,-10.74776351
2022-12-11 11:00:00,-89.07735313,-330.3134151,-99.35905672,-60.42494335,-10.74541499
2022-12-11 12:00:00,-89.36625719,-340.7344343,-102.8970024,-62.12964357,-10.68114236
2022-12-11 13:00:00,-89.67905478,-336.247282,-101.5994257,-61.28271448,-10.48300164
2022-12-11 14:00:00,-90.28904544,-331.8366693,-100.0584791,-60.58298356,-10.55374403
2022-12-11 15:00:00,-92.64488514,-279.6839885,-82.68993634,-51.88302801,-10.53805984
2022-12-11 16:00:00,-93.16543519,-203.4310319,-58.51131735,-38.5546853,-9.299026625
2022-12-11 17:00:00,-92.26518184,-172.6631202,-49.86786108,-32.62044286,-7.686512318
2022-12-11 18:00:00,-91.31169768,-160.8469484,-46.80407244,-30.21361326,-6.811577042
2022-12-11 19:00:00,-89.6249292,-152.7096417,-44.73661047,-28.53490865,-6.166603411
2022-12-11 20:00:00,-82.09571914,-141.8505185,-41.40998857,-26.57851188,-5.87351759
2022-12-11 21:00:00,-61.62369509,-138.2283035,-40.50267792,-25.82476221,-5.573423251
2022-12-11 22:00:00,-49.27597703,-133.6517781,-39.19204966,-24.95456788,-5.358543049
2022-12-11 23:00:00,-44.87822164,-128.8419318,-37.65532369,-24.11964874,-5.291986898
2022-12-12 00:00:00,-41.15149113,-124.2162485,-36.18833971,-23.3112463,-5.21707645
2022-12-12 01:00:00,-40.62993139,-122.5183799,-35.67856007,-23.00017993,-5.160899898
2022-12-12 02:00:00,-40.32056518,-124.9046481,-36.50362916,-23.38306813,-5.13125355
2022-12-12 03:00:00,-41.28326065,-125.5408145,-36.691663,-23.50110668,-5.15527518
2022-12-12 04:00:00,-44.77671511,-130.4738895,-38.21398759,-24.38430272,-5.27730892
2022-12-12 05:00:00,-53.35127189,-145.6382138,-42.86307448,-27.11453401,-5.682996775
2022-12-12 06:00:00,-73.69295913,-197.4053704,-59.20202369,-36.20077829,-6.599766448
2022-12-12 07:00:00,-85.16813061,-297.3742258,-90.7438914,-53.75279625,-8.380850555
2022-12-12 08:00:00,-89.25948873,-337.6536763,-102.4114972,-61.34547687,-10.13972829
2022-12-12 09:00:00,-90.72685185,-340.4327771,-102.7688763,-62.09315423,-10.70871611
2022-12-12 10:00:00,-89.73818664,-341.9570348,-103.3511372,-62.31010965,-10.63454103
2022-12-12 11:00:00,-89.20332762,-327.9003204,-98.69098945,-59.95461207,-10.60911735
2022-12-12 12:00:00,-89.54569829,-337.0731886,-101.8639769,-61.4257411,-10.49375267
2022-12-12 13:00:00,-90.2884315,-333.1603538,-100.660905,-60.72299876,-10.39254625
2022-12-12 14:00:00,-90.73070487,-316.5117498,-95.17187592,-57.91797865,-10.33204069
2022-12-12 15:00:00,-92.60842354,-266.9064496,-78.6756762,-49.63097845,-10.29314035
2022-12-12 16:00:00,-92.67194041,-196.1734971,-56.11548479,-37.33342332,-9.275680921
2022-12-12 17:00:00,-92.01506394,-170.8398886,-49.20018733,-32.34653585,-7.746442191
2022-12-12 18:00:00,-90.57220682,-161.097859,-46.79266418,-30.30295426,-6.906622172
2022-12-12 19:00:00,-89.01925891,-152.8755685,-44.72592694,-28.59555935,-6.232595882
2022-12-12 20:00:00,-81.16854952,-144.7658334,-42.36028611,-27.07513474,-5.894991685
2022-12-12 21:00:00,-61.5328221,-139.5853881,-40.87418451,-26.09137045,-5.654278194
2022-12-12 22:00:00,-49.15838123,-136.2124372,-39.94322796,-25.43253176,-5.460917779
2022-12-12 23:00:00,-44.60953681,-131.507004,-38.51295976,-24.57918811,-5.322708232
2022-12-13 00:00:00,-41.41544433,-130.3394503,-38.16484554,-24.36406065,-5.281637879
2022-12-13 01:00:00,-40.86101763,-129.5194404,-37.91401654,-24.21613852,-5.259130248
2022-12-13 02:00:00,-40.43986393,-130.5253849,-38.25951426,-24.3787045,-5.248947369
2022-12-13 03:00:00,-41.32906118,-131.9545517,-38.69710377,-24.63629868,-5.287746794
2022-12-13 04:00:00,-44.70037144,-137.2512509,-40.37272163,-25.56405615,-5.377695331
2022-12-13 05:00:00,-54.3900164,-151.9162432,-44.87727491,-28.20011028,-5.76147283
2022-12-13 06:00:00,-74.88006274,-201.8411222,-60.57260381,-36.99407216,-6.707770253
2022-12-13 07:00:00,-85.37771735,-302.3433427,-92.20853576,-54.67684636,-8.57257848
2022-12-13 08:00:00,-89.84813004,-343.7004118,-104.2494758,-62.44206606,-10.31732817
2022-12-13 09:00:00,-91.70077495,-349.1157488,-105.4201403,-63.6618461,-10.95177594
2022-12-13 10:00:00,-90.52032002,-348.5911179,-105.3646058,-63.5147364,-10.83243351
2022-12-13 11:00:00,-90.33249828,-337.0288626,-101.6003177,-61.54279535,-10.74263651
2022-12-13 12:00:00,-90.54693739,-348.9105703,-105.6433382,-63.48185434,-10.66018527
2022-12-13 13:00:00,-90.67174626,-341.6510241,-103.3790245,-62.19416242,-10.50465014
2022-12-13 14:00:00,-91.11947543,-329.2994497,-99.23649483,-60.14823581,-10.52998839
2022-12-13 15:00:00,-93.31642819,-276.4883145,-81.7348078,-51.29536762,-10.42796372
2022-12-13 16:00:00,-93.09771219,-205.414327,-59.15540169,-38.8937415,-9.316040653
2022-12-13 17:00:00,-92.42195673,-173.8740431,-50.27935577,-32.81833647,-7.678658584
2022-12-13 18:00:00,-91.32677067,-162.7974483,-47.45470275,-30.53846473,-6.811113357
2022-12-13 19:00:00,-89.15879979,-155.8734874,-45.73435839,-29.09064992,-6.223470726
2022-12-13 20:00:00,-81.65315077,-147.6743541,-43.33669769,-27.55643586,-5.888087018
2022-12-13 21:00:00,-61.60035789,-143.6258873,-42.27318571,-26.73870292,-5.602110066
2022-12-13 22:00:00,-49.08339723,-138.992951,-40.94784749,-25.85705993,-5.383136191
2022-12-13 23:00:00,-44.44710723,-133.597762,-39.20634873,-24.92941297,-5.326238608
2022-12-14 00:00:00,-41.26881313,-130.3030385,-38.18385503,-24.34241864,-5.250491122
2022-12-14 01:00:00,-40.58247804,-129.6024901,-38.01628041,-24.19268984,-5.184549629
2022-12-14 02:00:00,-40.41814191,-130.0114851,-38.17743887,-24.24844227,-5.159722834
2022-12-14 03:00:00,-41.57208139,-130.3212915,-38.252199,-24.31433101,-5.188231512
2022-12-14 04:00:00,-45.14638431,-136.872944,-40.27729724,-25.48566606,-5.34701744
2022-12-14 05:00:00,-54.46728607,-157.2805343,-46.68593486,-29.08387733,-5.740909902
2022-12-14 06:00:00,-74.50776707,-213.5522108,-64.56750585,-38.90031732,-6.616564396
2022-12-14 07:00:00,-85.69542697,-301.2458411,-92.06516759,-54.38269658,-8.35011279
2022-12-14 08:00:00,-89.55302088,-342.1697757,-103.9245575,-62.09431315,-10.1320344
2022-12-14 09:00:00,-91.64694061,-341.8656734,-103.2903662,-62.31004138,-10.66485829
2022-12-14 10:00:00,-90.73609654,-341.4430812,-103.2431754,-62.19277267,-10.57118496
2022-12-14 11:00:00,-90.42155514,-325.690308,-98.05169785,-59.53758708,-10.51173816
2022-12-14 12:00:00,-90.71625741,-325.994411,-98.31236283,-59.50862225,-10.35244084
2022-12-14 13:00:00,-91.2925048,-306.1682634,-91.89292396,-56.10962583,-10.16316385
2022-12-14 14:00:00,-92.09704612,-276.207415,-81.94924441,-51.09451614,-10.11989394
2022-12-14 15:00:00,-94.03775734,-229.4689366,-66.60697088,-43.18616009,-9.882674648
2022-12-14 16:00:00,-94.00129594,-177.7800651,-50.62297729,-33.94853305,-8.637044407
2022-12-14 17:00:00,-93.0969924,-157.4010327,-45.26605121,-29.83398529,-7.200959683
2022-12-14 18:00:00,-91.62780267,-145.2594352,-42.01208737,-27.41376804,-6.40772436
2022-12-14 19:00:00,-89.42284473,-138.9885859,-40.32238126,-26.16833799,-6.007147364
2022-12-14 20:00:00,-81.380908,-133.116698,-38.6079667,-25.06824932,-5.764265969
2022-12-14 21:00:00,-61.44081194,-131.6438682,-38.27522763,-24.74367559,-5.606061772
2022-12-14 22:00:00,-49.3970536,-130.2120983,-38.01327319,-24.39739618,-5.390759582
2022-12-14 23:00:00,-44.48121055,-129.0422796,-37.69579019,-24.16619809,-5.318302995
2022-12-15 00:00:00,-41.36734843,-128.3697512,-37.56965127,-24.00509144,-5.2202658
2022-12-15 01:00:00,-40.80630197,-125.9957498,-36.79502995,-23.60106829,-5.203553317
2022-12-15 02:00:00,-40.33985086,-125.4611601,-36.64545476,-23.49765931,-5.174931932
2022-12-15 03:00:00,-40.8542109,-126.2048762,-36.91497672,-23.61080372,-5.153315367
2022-12-15 04:00:00,-42.27871988,-126.5335547,-36.97723975,-23.6892317,-5.20061183
2022-12-15 05:00:00,-49.41132543,-128.4066094,-37.49049617,-24.05695505,-5.311706965
2022-12-15 06:00:00,-65.03728232,-134.3010441,-39.20803649,-25.16299647,-5.558978225
2022-12-15 07:00:00,-76.26310868,-140.5919465,-41.08059892,-26.32368271,-5.783383255
2022-12-15 08:00:00,-83.65824758,-146.0443833,-42.5498283,-27.40654695,-6.131632797
2022-12-15 09:00:00,-85.56089937,-144.4317111,-41.97892606,-27.15444067,-6.164977639
2022-12-15 10:00:00,-86.2463594,-142.8406387,-41.52194777,-26.85257236,-6.091598474
2022-12-15 11:00:00,-85.91149091,-143.7104282,-41.78860382,-27.00917416,-6.114872253
2022-12-15 12:00:00,-86.72333468,-143.0862142,-41.56728462,-26.91176243,-6.128120118
2022-12-15 13:00:00,-87.20078795,-138.3651442,-40.16589267,-26.03876841,-5.955822077
2022-12-15 14:00:00,-88.03660264,-134.3060119,-38.98613765,-25.27560182,-5.782532992
2022-12-15 15:00:00,-90.3771559,-134.4132619,-38.91231477,-25.34826324,-5.892105854
2022-12-15 16:00:00,-90.43837612,-137.1918114,-39.69832373,-25.88144194,-6.03228008
2022-12-15 17:00:00,-88.3708641,-135.5487077,-39.27860041,-25.54360236,-5.904302154
2022-12-15 18:00:00,-72.62995448,-135.0899255,-39.24925568,-25.40534732,-5.780719484
2022-12-15 19:00:00,-64.54760934,-131.3406158,-38.12530416,-24.71755319,-5.654901111
2022-12-15 20:00:00,-60.97595833,-129.2647973,-37.50904239,-24.33374456,-5.57922336
2022-12-15 21:00:00,-53.24061691,-128.3612292,-37.3043312,-24.1349108,-5.482745201
2022-12-15 22:00:00,-46.64304913,-126.2888396,-36.702978,-23.74479086,-5.393301859
2022-12-15 23:00:00,-43.26357735,-126.7985959,-36.93987245,-23.79626243,-5.326326203
2022-12-16 00:00:00,-41.25077366,-124.0330604,-36.116246,-23.28623047,-5.228107464
2022-12-16 01:00:00,-40.56734371,-122.2759653,-35.53293901,-22.9921856,-5.225716093
2022-12-16 02:00:00,-40.22907789,-122.2421663,-35.57479426,-22.95999162,-5.172594487
2022-12-16 03:00:00,-40.26657451,-121.6493535,-35.37222605,-22.86367147,-5.177558447
2022-12-16 04:00:00,-40.82309214,-122.0007936,-35.47967508,-22.92709366,-5.187256122
2022-12-16 05:00:00,-42.807409,-121.6800587,-35.33283282,-22.89360315,-5.227186745
2022-12-16 06:00:00,-45.18246448,-123.520719,-35.83490842,-23.25611881,-5.338664599
2022-12-16 07:00:00,-47.84713183,-123.9261845,-35.8974577,-23.35999932,-5.411270473
2022-12-16 08:00:00,-52.29885661,-127.3516724,-36.95244981,-23.97433255,-5.498107645
2022-12-16 09:00:00,-61.72008101,-123.7083334,-35.97827166,-23.24697531,-5.257839475
2022-12-16 10:00:00,-69.24116244,-121.9763188,-35.54737337,-22.88508625,-5.111399563
2022-12-16 11:00:00,-75.99273229,-122.4379884,-35.66666012,-22.97933274,-5.146002683
2022-12-16 12:00:00,-82.32874482,-122.5992115,-35.67236701,-23.03022034,-5.194036828
2022-12-16 13:00:00,-83.0139946,-121.7525514,-35.31205286,-22.92815738,-5.272130948
2022-12-16 14:00:00,-84.18452542,-122.1305579,-35.36059085,-23.02989053,-5.349595103
2022-12-16 15:00:00,-86.2654306,-127.3225919,-36.70535734,-24.08818529,-5.735506618
2022-12-16 16:00:00,-86.82714026,-129.3227734,-37.2192338,-24.49797422,-5.888357319
2022-12-16 17:00:00,-85.0704705,-128.652479,-37.04540601,-24.36145665,-5.838753641
2022-12-16 18:00:00,-70.57444128,-129.0388214,-37.23806063,-24.39391014,-5.774879832
2022-12-16 19:00:00,-63.24480818,-126.4066522,-36.49688437,-23.88710854,-5.638666352
2022-12-16 20:00:00,-59.74101444,-124.1908458,-35.85151759,-23.47118981,-5.545431018
2022-12-16 21:00:00,-50.38569155,-121.0140074,-34.95677318,-22.85961587,-5.381229275
2022-12-16 22:00:00,-43.70552924,-120.1231294,-34.77424128,-22.65392251,-5.266801864
2022-12-16 23:00:00,-41.01592533,-119.7463146,-34.6776846,-22.57659591,-5.237753613
2022-12-17 00:00:00,-39.95993672,-123.5943605,-36.07819504,-23.15902263,-5.119925108
2022-12-17 01:00:00,-40.01414467,-124.4312408,-36.36102672,-23.29656689,-5.116053527
2022-12-17 02:00:00,-39.56472621,-126.3403143,-37.01045858,-23.60820881,-5.102979522
2022-12-17 03:00:00,-40.27255791,-129.6813076,-38.08044484,-24.18688012,-5.146657695
2022-12-17 04:00:00,-43.0115844,-136.1028726,-40.12044228,-25.30740306,-5.247181917
2022-12-17 05:00:00,-51.05415674,-147.2921268,-43.44216449,-27.37629334,-5.655211096
2022-12-17 06:00:00,-72.56450749,-191.4585128,-57.28541703,-35.17679574,-6.534087228
2022-12-17 07:00:00,-83.54814944,-291.5518501,-88.8567153,-52.75559237,-8.327234722
2022-12-17 08:00:00,-88.34647005,-340.4380262,-103.4034243,-61.77762991,-10.07591774
2022-12-17 09:00:00,-90.19300425,-342.6068286,-103.4266652,-62.48894359,-10.77561097
2022-12-17 10:00:00,-89.30765345,-342.2657257,-103.4252307,-62.37595986,-10.66334449
2022-12-17 11:00:00,-89.16763955,-332.8996125,-100.3181536,-60.80746071,-10.64838394
